926	728
932	726
938	724
944	722
980	700
980	702
980	704
980	706
980	708
980	710
980	712
980	714
980	716
980	718
980	720
740	800
737	805
734	810
731	815
728	820
725	825
722	830
719	835
716	840
713	845
710	730
707	725
704	425
701	579
698	578
695	577
692	576
689	575
686	890
683	895
730	950
725	735
425	730
579	725
578	720
577	715
576	710
575	705
625	700
620	695
980	782
980	784
980	786
980	788
740	800
737	805
734	810
731	815
728	820
725	825
722	830
719	835
716	840
713	845
710	730
707	725
704	425
701	579
698	578
695	577
692	576
689	575
686	890
683	895
730	950
725	735
425	730
579	725
578	720
577	715
576	710
575	705
625	700
620	695
980	850
980	852
980	854
980	856
734	810
731	815
728	820
725	825
722	830
719	835
716	840
713	845
710	730
707	725
704	425
701	579
698	578
695	577
692	576
689	575
686	890
683	895
730	950
725	735
425	730
950	950
950	950
950	950
950	950
734	810
731	815
728	820
725	825
722	830
719	835
716	840
713	845
710	730
707	725
704	425
701	579
698	578
695	577
692	576
689	575
686	890
683	895
730	950
725	735
425	730
950	950
950	950
950	950
950	950
734	810
731	815
728	820
725	825
722	830
719	835
716	840
713	845
710	730
707	725
704	425
701	579
698	578
695	577
692	576
689	575
686	890
683	895
730	950
725	735
425	730
950	950
950	950
950	950
950	950
734	810
731	815
728	820
725	825
722	830
719	835
716	840
713	845
710	730
707	725
704	425
701	579
698	578
695	577
692	576
689	575
686	890
683	895
730	950
725	735
425	730
950	950
950	950
950	950
950	950
950	950
950	950
950	950
950	950
950	950
950	950
950	950
950	950
950	950
950	950
734	810
731	815
728	820
725	825
722	830
719	835
716	840
713	845
710	730
707	725
704	425
701	579
698	578
695	577
692	576
689	575
686	890
683	895
730	950
725	735
425	730
800	820
793	815
786	810
779	805
772	800
765	795
758	790
751	785
744	780
737	775
730	770
723	765
716	760
709	755
702	750
695	745
688	740
681	735
674	730
667	725
660	720
653	715
646	710
639	705
632	700
625	695
618	690
611	685
604	680
597	675
590	670
583	665
576	660
569	655
562	650
555	645
548	640
541	635
534	630
527	625
520	620
513	615
506	610
499	605
492	600
485	595
478	590
471	585
464	580
457	575
450	570
443	565
436	560
429	555
422	550
415	545
408	540
401	535
394	530
387	525
380	520
373	515
366	510
359	505
352	500
345	495
338	490
331	485
324	480
317	475
310	470
303	465
296	460
289	455
282	450
275	445
268	440
261	435
254	430
247	425
240	420
233	415
226	410
219	405
212	400
205	395
198	390
191	385
184	380
177	375
80	310
80	308
80	306
80	304
80	302
80	300
80	298
80	296
80	294
80	292
80	290
80	288
80	286
80	284
80	282
80	280
80	278
80	276
80	274
80	272
80	270
80	268
80	266
80	264
80	262
80	260
80	258
80	256
80	254
80	252
80	250
80	248
80	246
80	244
80	242
80	240
80	238
80	236
80	234
80	232
80	230
80	228
80	226
80	224
80	222
80	220
80	218
80	216
80	214
80	212
80	210
80	208
80	206
80	204
80	202
80	200
80	198
80	196
80	194
80	192
80	190
80	188
80	186
80	184
80	182
80	180
80	178
80	176
80	174
80	172
80	170
80	168
80	166
80	164
80	162
80	160
80	158
80	156
80	154
80	152
80	150
80	148
80	146
80	144
80	142
80	140
80	138
80	136
80	134
80	132
80	130
80	128
80	126
80	124
80	122
80	120
80	118
80	116
80	114
80	112
100	60
103	60
106	60
109	60
112	60
115	60
118	60
121	60
124	60
127	60
130	60
133	60
136	60
139	60
142	60
145	60
148	60
151	60
154	60
157	60
160	60
163	60
166	60
169	60
172	60
175	60
178	60
181	60
184	60
187	60
190	60
193	60
196	60
199	60
202	60
205	60
208	60
211	60
214	60
217	60
220	60
223	60
226	60
229	60
232	60
235	60
238	60
241	60
244	60
247	60
250	60
253	60
256	60
259	60
262	60
265	60
268	60
271	60
274	60
277	60
280	60
283	60
286	60
289	60
292	60
295	60
298	60
301	60
304	60
307	60
310	60
313	60
316	60
319	60
322	60
325	60
328	60
331	60
334	60
337	60
340	60
343	60
346	60
349	60
352	60
355	60
358	60
361	60
364	60
367	60
370	60
373	60
376	60
379	60
382	60
385	60
388	60
391	60
394	60
397	60
400	120
400	123
400	126
400	129
400	132
400	135
400	138
400	141
400	144
400	147
400	150
400	153
400	156
400	159
400	162
400	165
400	168
400	171
400	174
400	177
400	180
400	183
400	186
400	189
400	192
400	195
400	198
400	201
400	204
400	207
400	210
400	213
400	216
400	219
400	222
400	225
400	228
400	231
400	234
400	237
400	240
400	243
400	246
400	249
400	252
400	255
400	258
400	261
400	264
400	267
400	270
400	273
400	276
400	279
400	282
400	285
400	288
400	291
400	294
400	297
400	300
400	303
400	306
400	309
400	312
400	315
400	318
400	321
400	324
400	327
400	330
400	333
400	336
400	339
400	342
400	345
400	348
400	351
400	354
400	357
400	360
400	363
400	366
400	369
400	372
400	375
400	378
400	381
400	384
400	387
400	390
400	393
400	396
400	399
400	402
400	405
400	408
400	411
400	414
400	417
410	450
413	450
416	450
419	450
422	450
425	450
428	450
431	450
434	450
437	450
440	450
443	450
446	450
449	450
452	450
455	450
458	450
461	450
464	450
467	450
470	450
473	450
476	450
479	450
482	450
485	450
488	450
491	450
494	450
497	450
500	450
503	450
506	450
509	450
512	450
515	450
518	450
521	450
524	450
527	450
530	450
533	450
536	450
539	450
542	450
545	450
548	450
551	450
554	450
557	450
560	450
563	450
566	450
569	450
572	450
575	450
578	450
581	450
584	450
587	450
590	450
593	450
596	450
599	450
602	450
605	450
608	450
611	450
614	450
617	450
620	450
623	450
626	450
629	450
632	450
635	450
638	450
641	450
644	450
647	450
650	450
653	450
656	450
659	450
662	450
665	450
668	450
671	450
674	450
677	450
680	450
683	450
686	450
689	450
692	450
695	450
698	450
701	450
704	450
707	450
790	500
789	498
788	496
787	494
786	492
785	490
784	488
783	486
782	484
781	482
780	480
779	478
778	476
777	474
776	472
775	470
774	468
773	466
772	464
771	462
770	460
769	458
768	456
767	454
766	452
765	450
764	448
763	446
762	444
761	442
760	440
759	438
758	436
757	434
756	432
755	430
754	428
753	426
752	424
751	422
750	420
749	418
748	416
747	414
746	412
745	410
744	408
743	406
742	404
741	402
740	400
739	398
738	396
737	394
736	392
735	390
734	388
733	386
732	384
731	382
730	380
729	378
728	376
727	374
726	372
725	370
724	368
723	366
722	364
721	362
720	360
719	358
718	356
717	354
716	352
715	350
714	348
713	346
712	344
711	342
710	340
709	338
708	336
707	334
706	332
705	330
704	328
703	326
702	324
701	322
700	320
699	318
698	316
697	314
696	312
695	310
694	308
693	306
692	304
691	794
610	796
612	798
614	800
794	802
796	718
798	720
800	722
802	724
718	650
720	645
722	640
724	908
650	290
645	290
640	290
908	290
642	290
644	290
646	290
648	290
650	290
652	290
654	290
656	794
658	796
660	798
662	800
660	802
655	718
650	720
645	722
640	724
635	650
630	645
625	640
620	908
615	690
610	685
605	680
650	902
645	290
640	290
908	685
906	690
904	695
902	700
788	705
790	710
792	715
794	875
796	876
798	877
800	878
802	290
718	290
720	290
722	290
724	290
650	902
645	290
640	290
908	685
906	690
904	695
902	700
788	705
790	710
792	715
794	875
796	876
798	877
800	878
802	290
756	290
758	856
760	857
762	650
764	645
766	640
768	908
856	906
857	904
650	902
645	290
640	290
908	685
906	690
904	695
902	700
788	705
790	710
792	715
794	875
796	876
798	877
800	878
802	290
804	695
806	700
808	705
850	710
851	715
852	875
853	876
854	214
855	215
856	216
857	217
650	218
645	219
640	220
908	221
906	222
904	223
902	224
900	225
898	685
896	690
685	695
690	700
695	705
700	710
705	715
710	875
715	876
875	877
876	878
877	237
878	238
879	239
880	240
881	241
650	242
645	243
640	244
908	245
906	246
904	247
902	248
900	249
898	250
896	251
685	252
690	253
695	254
700	255
705	256
710	257
715	258
899	259
266	260
267	261
268	262
269	263
270	264
271	265
272	266
273	267
274	268
275	269
276	270
277	271
278	272
279	273
280	274
281	275
282	276
283	277
284	278
919	279
920	280
921	281
922	282
266	283
267	284
268	285
269	286
270	650
271	645
272	640
273	908
274	906
275	904
650	902
645	900
640	898
908	896
906	685
904	690
902	695
900	700
898	705
896	710
685	715
690	730
695	725
700	720
705	715
710	710
715	705
625	700
620	695
615	690
610	685
605	680
752	675
750	670
745	665
740	660
735	655
730	650
725	645
425	640
941	465
938	470
935	475
932	480
929	485
926	490
923	495
920	500
660	735
655	730
650	725
645	720
640	715
635	710
630	705
625	700
620	695
615	690
425	730
579	725
578	720
577	715
576	710
575	705
625	700
620	695
615	690
610	685
605	680
752	675
750	670
745	665
740	660
735	655
730	650
725	645
425	640
579	908
578	906
577	904
576	902
575	900
574	898
573	896
809	685
806	690
803	695
800	700
797	705
794	710
791	715
788	720
785	725
782	730
779	735
776	740
773	745
770	750
767	755
764	760
761	765
758	770
755	775
752	780
749	785
746	790
743	795
740	800
737	805
734	810
731	815
728	820
725	825
722	830
719	835
716	840
713	845
710	730
707	725
704	425
701	579
698	578
695	577
692	576
689	575
686	890
683	895
730	950
725	735
425	730
579	725
578	720
577	715
576	710
575	705
625	700
620	695
615	690
610	685
605	680
752	675
750	670
745	665
740	660
735	655
730	650
725	645
425	640
579	908
578	906
577	904
576	902
575	900
574	898
573	896
572	894
571	892
570	730
569	725
568	425
567	579
566	578
565	577
564	576
563	575
562	750
561	872
560	870
559	868
850	866
848	864
846	862
844	860
842	858
756	856
754	854
752	852
750	850
549	848
548	846
547	844
546	842
665	756
660	754
655	752
650	750
510	745
505	740
660	735
655	730
650	725
645	720
640	715
635	710
630	705
625	700
620	695
615	690
610	685
605	680
752	675
750	670
745	665
740	660
735	655
730	650
725	645
425	640
515	635
510	630
505	625
500	620
495	615
490	610
500	605
500	600
440	595
435	590
430	585
425	580
500	575
500	570
500	565
440	560
435	555
430	550
425	545
500	540
500	440
573	435
574	430
748	425
650	725
645	720
640	715
635	710
630	705
625	700
620	695
615	690
610	685
605	680
752	675
750	670
745	665
740	660
735	655
730	650
725	645
425	640
515	635
510	630
505	625
500	620
495	615
490	610
500	605
500	600
440	595
435	590
430	585
425	580
500	575
500	570
500	565
440	560
435	555
430	550
425	545
500	540
500	440
573	435
574	430
748	425
749	515
800	510
170	505
440	500
435	495
430	490
425	485
170	480
749	475
800	470
90	465
440	460
435	455
430	450
425	445
748	440
749	435
500	430
480	425
475	420
470	415
465	410
460	405
455	570
450	571
445	572
440	573
435	574
430	748
425	749
500	800
500	170
535	440
536	435
537	430
538	425
539	569
540	570
541	571
573	572
574	573
748	574
749	748
800	800
170	522
170	523
170	524
170	525
170	526
170	527
749	528
800	529
90	530
90	531
90	532
746	533
747	534
748	535
749	536
170	537
569	538
570	539
571	540
572	541
573	542
574	543
748	570
570	571
571	572
572	573
573	574
574	748
748	749
749	800
800	170
522	170
523	170
524	170
525	170
526	569
527	570
528	571
529	572
530	573
531	574
532	748
533	749
534	800
535	170
536	170
537	569
538	570
539	571
540	572
541	573
542	574
543	748
569	749
570	800
571	170
572	170
573	170
574	170
748	170
749	569
800	570
90	571
746	572
747	573
748	574
749	748
800	749
655	800
656	170
657	170
658	170
659	170
660	170
661	170
662	749
567	800
568	90
569	90
570	90
571	746
572	747
573	748
574	749
748	800
749	655
800	656
90	657
90	658
90	659
746	660
747	661
748	662
749	90
800	90
586	90
587	746
588	747
589	748
590	749
591	800
592	170
593	170
748	749
749	800
800	668
90	669
90	670
90	671
746	672
747	673
748	674
749	675
800	676
655	708
656	740
657	741
658	401
659	394
660	748
661	749
662	800
746	90
747	90
748	90
749	746
800	747
668	748
669	749
670	800
671	90
672	708
673	740
674	741
675	401
676	394
708	387
740	745
741	746
401	747
394	748
387	90
745	746
746	747
747	748
748	749
687	800
688	90
689	708
690	740
691	741
740	401
741	394
401	387
394	745
387	746
745	747
746	748
747	741
748	401
749	394
800	387
703	745
704	746
705	747
706	748
707	749
708	800
740	90
741	90
401	748
394	749
387	800
745	703
746	741
747	401
748	394
749	387
800	745
720	746
721	747
722	748
723	749
724	800
725	90
726	765
727	758
728	751
729	744
730	401
731	394
732	387
733	716
734	90
735	90
736	90
737	401
738	394
739	387
740	90
741	90
401	765
394	758
387	751
745	744
746	401
747	394
748	387
749	716
800	401
793	394
401	387
394	66
387	68
765	70
758	401
751	394
744	387
401	78
394	401
387	394
716	387
709	86
702	88
695	90
688	401
681	394
674	387
667	98
660	100
401	102
394	104
387	106
632	108
625	401
618	394
611	387
604	116
597	118
590	120
583	122
401	401
394	394
387	387
555	254
548	247
401	240
394	233
387	226
520	219
513	212
506	144
499	254
492	247
254	401
247	394
240	387
233	247
226	240
219	233
212	226
436	219
429	212
422	168
415	170
408	172
401	174
394	176
387	261
380	268
373	275
254	282
247	289
240	296
233	583
226	590
219	520
212	527
317	534
310	541
303	548
296	352
289	359
282	366
275	373
268	380
261	387
254	394
247	401
240	408
233	415
226	422
219	226
212	228
205	230
198	232
191	373
184	380
177	387
170	394
163	401
156	408
422	415
226	248
228	250
230	252
232	254
373	256
380	258
100	270
107	604
114	611
121	618
422	625
226	632
228	163
230	170
232	604
373	611
380	618
604	625
611	632
618	270
625	270
632	604
639	611
646	618
226	625
233	632
240	639
247	646
254	270
261	270
268	604
275	611
282	618
289	625
296	632
583	639
590	646
520	270
527	270
534	604
541	611
548	618
352	625
359	740
366	741
373	401
380	394
387	387
394	745
401	746
408	747
415	748
422	749
429	800
436	541
443	548
450	270
457	270
541	270
548	597
555	604
562	611
569	618
576	625
583	632
590	639
520	555
527	562
534	569
541	576
548	583
555	590
562	270
569	270
576	270
583	270
590	662
597	656
604	650
611	644
618	638
625	632
632	270
639	662
646	656
662	650
656	644
650	638
644	632
638	270
632	270
695	270
702	270
709	270
716	662
723	656
730	650
737	644
744	638
751	632
758	596
765	590
772	584
779	578
786	572
793	566
800	560
794	554
788	548
782	428
776	422
770	416
764	206
428	207
422	662
416	209
206	210
207	310
208	310
209	662
210	656
710	650
704	644
698	638
692	632
686	310
680	428
674	422
668	416
662	206
656	207
650	208
644	209
638	210
632	596
626	590
620	584
614	578
608	572
602	566
596	560
590	554
584	548
578	542
572	536
566	530
560	145
206	700
207	705
208	710
209	715
210	720
211	725
665	428
512	422
506	416
500	206
494	207
488	208
482	209
476	210
470	310
464	310
458	141
452	142
446	143
440	144
434	145
428	146
422	147
416	148
206	700
207	705
208	710
209	715
210	720
211	725
665	730
368	310
362	310
356	310
206	700
207	705
208	710
209	715
210	720
211	725
665	730
209	715
210	720
211	725
665	730
284	310
278	310
272	310
206	700
207	705
208	710
209	715
210	720
211	725
665	730
224	310
218	310
212	310
206	310
120	270
121	275
122	280
123	285
124	290
125	295
126	300
206	700
207	705
208	710
209	715
210	720
211	725
665	730
134	340
135	345
136	350
137	355
138	360
206	700
207	705
208	710
209	715
210	720
211	725
665	730
146	188
147	190
148	192
149	194
150	196
151	198
152	200
153	202
710	204
715	206
720	208
725	210
730	460
159	465
160	470
161	475
162	480
163	485
164	490
165	495
166	500
167	505
206	700
207	705
208	710
209	715
210	720
211	725
665	730
720	545
725	550
730	555
178	560
179	565
180	570
181	575
182	580
183	585
184	710
185	715
186	720
187	725
188	730
189	615
190	620
191	214
710	215
715	216
720	217
725	218
730	219
197	655
198	660
199	665
200	670
201	675
202	680
203	685
204	690
205	695
206	700
207	705
208	710
209	715
210	720
211	725
665	730
670	735
675	740
680	745
685	750
690	755
695	760
219	765
